-8.236276661921881903e-01,9.221174692432455577e-01,9.741730760856837090e-01,8.250869692132455357e-01,5.277770252298048526e-01,-9.340783954924385402e-01,7.729043273120582702e-01,4.864828645108427718e-01,7.260965194286653213e-02,3.899509229865787963e-01,-9.577510929901029701e-01,9.918251397936561631e-01,3.142441454171702175e-01,8.634621259993329190e-01,-6.617573017172145855e-01,-6.017743030127457871e-02,5.704117602835657719e-01,-9.627201168184943425e-01,4.003494794317727923e-01,-6.548150192187703889e-01,-9.996791311334036756e-01,5.851108749771303241e-01,7.210521049455589360e-01,-9.961907030230854332e-01,-4.368744261186965350e-01,-9.090909180418516033e-01,-2.842724395365625045e-01,-7.443522735244170185e-01
-4.711814419540576448e-01,5.223980935138881065e-01,-9.374323450069327324e-01,-1.921346439593461519e-01,7.628940386639611049e-01,6.559248551143965766e-01,3.317296565490621685e-01,-8.628089968083845207e-01,-2.956786799737017302e-01,6.502597304228718844e-01,1.991496718358715112e-01,-6.432349271732957785e-01,-2.166499201891197990e-01,-9.600879822598982205e-01,-3.046785002030718559e-01,2.303625847205047483e-01,-2.350040139435327913e-01,-4.337326428445051341e-01,-1.623700890199084035e-01,-9.946537639708560308e-01,5.041752064924073240e-01,-5.258409387564522142e-01,4.965621768290251481e-01,3.232248439374802995e-01,9.736290416929053171e-01,-3.702678047714353937e-01,-2.931810770098218222e-01,-9.366974927950961760e-01
-4.261573630106959554e-01,-8.823460860185374788e-01,8.616968254016772466e-01,-9.168991638903993546e-02,-6.485871325016467903e-01,-8.508337711472991893e-01,9.993455744934589546e-01,9.876150919372965742e-01,8.883182583597737381e-01,3.405789050639873028e-01,9.134525875896036817e-01,-1.295525106431269780e-01,4.945872919434799453e-01,4.190939689514616151e-01,-3.332673550459368528e-01,-1.481101661285119664e-01,-2.759672948860940056e-01,-4.701495381973088694e-01,4.646007709605732838e-01,1.549623305535361983e-01,9.969968546098072482e-01,-3.794518639396456811e-02,-8.368905826083327115e-01,4.772322950309137446e-01,6.413542978769369851e-01,7.630289570501541663e-01,8.182911940510185778e-01,-9.954304678541801010e-01
-2.958210330093417051e-01,-5.350183060531342738e-01,-1.934289386611922068e-01,-6.257365559651590914e-01,-2.389605670976514482e-02,-6.633792600164489794e-01,5.841305160199428137e-01,-9.852943261727360458e-01,-8.361576385701668945e-01,-9.377360899096915947e-01,9.978044903732652404e-01,-4.482658661267873712e-01,3.156373116668504397e-01,6.343710701828076948e-01,2.510173060688050128e-01,-4.029164898087170266e-01,5.037262021143938950e-01,-9.704881279431829544e-01,-9.644492523096175052e-02,-6.389769841661987471e-01,-9.187287732864053424e-01,-7.643602423949404090e-02,-6.514696533361155062e-01,-9.369653273756716194e-01,-9.833166221301035126e-01,-2.568367520722309449e-01,8.702370788238703581e-01,1.015273493016465578e-01
-5.195909909527851589e-01,8.481472862298462534e-01,2.805475139428006415e-01,-5.254049127876864178e-01,9.304512868674941206e-02,-9.757202340901278692e-01,9.684054194303620688e-01,8.826782140689475309e-01,4.526036607348599694e-01,-9.144274729373086386e-01,-6.650231506493311517e-01,5.251396157814058885e-01,7.179493399423312328e-01,-6.820381139681117588e-01,-9.214508215803135505e-01,9.068830755457714110e-01,-2.854396679440368567e-01,3.766533184902529641e-01,8.157521874520101690e-01,9.635297369933630840e-01,-4.616734087734384318e-01,-4.022923490670942681e-01,7.209229408047073129e-01,-9.860459917233359572e-01,-9.002305939319079631e-01,-5.688991177769641139e-01,4.488897549824655830e-01,6.929546933956087784e-02
-2.179273016150407027e-01,-3.134625861168822691e-01,-1.215886209640136273e-01,2.029542871689124228e-01,-6.278907692671935603e-01,4.615435105174834352e-01,-6.477954552765049501e-01,-9.853983921714812855e-01,2.563538187701337456e-01,5.865207852448649506e-01,2.761110114809847693e-01,-9.455665384713983768e-01,9.791510710164517128e-01,-9.951711314136771902e-01,-4.974788698941847720e-01,9.743870695220393507e-01,-9.476051133273495353e-01,-8.743334756290073173e-01,-9.849157232358459746e-01,7.772182463039285505e-01,-3.089576457273354171e-01,7.369924258995440569e-01,-6.300127706951587081e-01,9.389840731794776296e-01,3.480186603080418495e-01,8.472912937052486937e-01,4.563879295286243920e-01,-5.966209192077889245e-01
5.248700840107353160e-01,9.428267030764229117e-01,-4.910412342075226588e-01,-9.967077186966540880e-01,9.996251082685831957e-01,-9.376867211525257151e-01,-9.328582836329231132e-01,9.925757348096716504e-01,9.965943498892966268e-01,-4.424099590534257276e-01,9.806189081805098962e-01,3.712366338408255029e-01,6.803057879737101077e-01,4.065100347565846484e-01,1.548383333048726218e-01,-9.989777138412617719e-01,9.202100061048793522e-01,-5.848001361075148008e-01,8.742670511273266110e-01,9.607935343225021407e-01,-6.240200061968578793e-02,7.722571259733022053e-01,4.633021534286549392e-02,9.998680675275540830e-01,-8.898556142578291084e-01,-5.929692375048906117e-01,2.637670407068519185e-01,-9.868413671977719348e-01
-9.940072429455538705e-01,-8.166374341864325315e-01,7.534166105419772830e-01,8.519812345523569697e-01,-8.211246391192990046e-01,1.471058255735513409e-01,8.464483672510095813e-01,-9.057487230866406724e-01,-2.533065660778791028e-02,9.004608499446112857e-01,7.048829294102945120e-01,7.720597940065382359e-01,-5.822866555231527297e-01,-7.527324859070119722e-02,8.599512507361115610e-01,5.311332093383548392e-01,-9.916904387717100366e-01,8.955983675412534373e-01,9.656301434484296786e-01,6.445893073242738858e-01,7.932321180377858161e-01,-9.398097544864232322e-01,9.627701842860705295e-01,1.657222792952886825e-01,-1.570928853439407802e-01,9.678597387480407654e-01,-8.542846462319533263e-01,-6.388737455800332921e-01
-4.480166393247890788e-01,-9.595436546895984575e-01,5.231795591398656908e-01,9.538257079443391850e-01,-6.811216228381109516e-01,8.244159957140210215e-01,-9.548997731630757269e-01,-6.405901346356754900e-01,-1.266295837093456833e-01,-3.690835260336882140e-01,-8.976019242465210768e-02,-9.667402459453283692e-01,-7.965413705184691828e-01,-2.468671532408976410e-01,-8.786647941156040531e-01,9.086410307707291079e-01,8.626884192037862498e-01,8.005145076869561727e-02,9.350178199397104484e-01,9.509744018526676834e-01,6.542517220933574684e-01,6.470747770624305506e-01,-2.933571468417533468e-01,-2.648913479554833583e-01,8.548834033899183060e-01,-9.946523084721005104e-01,7.234958105803857009e-01,8.716927070953716106e-01
-1.417147184988535036e-01,7.153842023846590514e-01,-3.766625543141612908e-01,-7.011516790087727324e-01,-6.928347465936619543e-01,-4.388382155793817962e-01,8.383684797839863201e-01,9.748138884726413878e-01,-9.414490290611731149e-01,-9.630848634021081933e-01,-8.365181692044845185e-01,-8.245721034937839589e-01,6.300386447596786343e-01,9.472683919988523771e-01,8.970985031769975748e-01,4.231385882857280345e-01,-4.388441758654091918e-01,4.767653743316216386e-01,4.911066911143117109e-01,-9.596096486062146713e-01,1.695757588146397932e-01,9.271661219893856387e-01,-9.427629364804859247e-01,1.350535039272239557e-02,-1.077272471650714686e-01,9.982999774974332663e-01,-5.486435513338036030e-01,-1.111657603927455329e-01
4.129223365271723067e-01,-4.162789187956970061e-01,9.144417723786959495e-01,-6.780087153083557139e-01,6.841021661852241253e-01,2.093558134893175604e-01,-5.203491588696469439e-01,-9.809704641755383481e-01,-9.544774886362532573e-01,6.317050009407088051e-02,-8.690474118380839830e-01,-9.516062953759798493e-01,-9.395528430812027931e-01,-9.999597982128740625e-01,4.718463717277048830e-01,6.662158331968540126e-02,3.454849754915164661e-01,-3.586295171730002895e-01,-5.949628382131972870e-01,-6.026695093040902451e-01,-9.041752759417625018e-01,-2.176725573279148507e-01,-4.584011400867717412e-01,-8.566338498395835721e-01,9.387584154694952332e-01,9.444720133345196889e-01,8.416654706141527553e-01,-4.524537984633961174e-01
-2.244170072264679017e-01,3.505113312300011108e-01,8.137986427561764158e-01,-8.685736120178428887e-01,-7.244981001900812068e-01,7.372736083464079271e-02,3.992080606700593171e-01,-3.395650030040835987e-01,7.949220440505130880e-02,-9.923080630064227137e-01,-7.322389625848385597e-01,-9.117445715519115756e-01,9.036182093892095590e-01,2.740055044181666788e-01,1.733698925336497540e-02,-7.581630602697578825e-01,5.904741236514033931e-01,9.951708721542595892e-01,5.070661069481913197e-02,-8.442613490033779033e-02,9.452626295581283422e-01,6.646351888798531782e-01,5.355258363360726470e-01,-9.843699104161117708e-01,1.351319951764868299e-01,5.673564412055603912e-01,5.995925144271144758e-01,9.749536347837500783e-01
-8.977014921141558412e-01,9.980188760353223554e-01,-2.882325181389853164e-01,5.006936354743756201e-01,-3.927679526509061936e-01,-5.684476350065906791e-01,1.095743554165485023e-01,9.120035973001984209e-01,5.518425765059029042e-02,1.293286256626814401e-01,-7.527804523775409873e-01,-8.879391871527039237e-01,5.626206135485996018e-01,1.949057153394277431e-01,-7.508520873918358429e-01,-1.977468370832996813e-01,-4.894293141824795912e-01,-1.929633898802428915e-01,-9.595450069907335289e-01,7.488622111221432398e-01,7.025368193329329936e-01,6.604464709782448262e-01,9.635558200943356022e-01,7.741141637352516591e-02,-5.922775775996111935e-01,9.353423483156750873e-01,-8.485123700606854724e-01,-1.943843277483111587e-01
